split_id,protocol,seed,fold,model_id,mcc,f1,balanced_accuracy,youden_j
interpolation_stratified__seed-42__fold-3,interpolation_stratified,42,3,mlp_physics,0.5256853103637695,0.06937412917613983,0.5256853103637695,0.5256853103637695
interpolation_stratified__seed-42__fold-4,interpolation_stratified,42,4,mlp_physics,0.795296847820282,0.06379766762256622,0.795296847820282,0.795296847820282
extrapolation_grouped__seed-42__fold-0,extrapolation_grouped,42,0,mlp_physics,0.5140964388847351,2.0832047198382497e-08,0.5140964388847351,0.5140964388847351
extrapolation_grouped__seed-42__fold-1,extrapolation_grouped,42,1,mlp_physics,0.5254098176956177,0.053875502198934555,0.5580607056617737,0.5580607056617737
extrapolation_grouped__seed-42__fold-2,extrapolation_grouped,42,2,mlp_physics,0.7452102899551392,0.011161482892930508,0.7843777537345886,0.7843777537345886
extrapolation_grouped__seed-42__fold-3,extrapolation_grouped,42,3,mlp_physics,0.7658290863037109,6.226346886251122e-05,0.7658290863037109,0.7658290863037109
extrapolation_grouped__seed-42__fold-4,extrapolation_grouped,42,4,mlp_physics,0.44690752029418945,1.503392896284872e-11,0.46690502762794495,0.46690502762794495
interpolation_holdout__seed-43__fold-0,interpolation_holdout,43,0,mlp_physics,0.4827030599117279,0.1289038211107254,0.5273308157920837,0.5273308157920837
interpolation_stratified__seed-43__fold-0,interpolation_stratified,43,0,mlp_physics,0.5533377528190613,0.22132596373558044,0.5533377528190613,0.5533377528190613
interpolation_stratified__seed-43__fold-1,interpolation_stratified,43,1,mlp_physics,0.4907631278038025,0.143693208694458,0.6503637433052063,0.6503637433052063
interpolation_stratified__seed-43__fold-2,interpolation_stratified,43,2,mlp_physics,0.4881342053413391,0.06599001586437225,0.5984611511230469,0.5984611511230469
interpolation_stratified__seed-43__fold-3,interpolation_stratified,43,3,mlp_physics,0.5823583602905273,0.13413362205028534,0.6387473940849304,0.6387473940849304
interpolation_stratified__seed-43__fold-4,interpolation_stratified,43,4,mlp_physics,0.5455420017242432,0.15122580528259277,0.5455420017242432,0.5455420017242432
extrapolation_grouped__seed-43__fold-0,extrapolation_grouped,43,0,mlp_physics,0.8325629830360413,0.0010581681272014976,0.8325629830360413,0.8325629830360413
extrapolation_grouped__seed-43__fold-1,extrapolation_grouped,43,1,mlp_physics,0.7174344062805176,0.01827087253332138,0.7174344062805176,0.7174344062805176
extrapolation_grouped__seed-43__fold-2,extrapolation_grouped,43,2,mlp_physics,0.6196236610412598,3.4027187211904675e-05,0.6196236610412598,0.6196236610412598
extrapolation_grouped__seed-43__fold-3,extrapolation_grouped,43,3,mlp_physics,0.6554911732673645,0.0,0.6554911732673645,0.6554911732673645
extrapolation_grouped__seed-43__fold-4,extrapolation_grouped,43,4,mlp_physics,0.9580532312393188,0.0006768819293938577,0.9343491196632385,0.9343491196632385
interpolation_holdout__seed-44__fold-0,interpolation_holdout,44,0,mlp_physics,0.4117887616157532,0.14163438975811005,0.5332558155059814,0.5332558155059814
interpolation_stratified__seed-44__fold-0,interpolation_stratified,44,0,mlp_physics,0.3270130157470703,0.09243247658014297,0.5168797373771667,0.5168797373771667
interpolation_stratified__seed-44__fold-1,interpolation_stratified,44,1,mlp_physics,0.5973682999610901,0.12353231012821198,0.61827152967453,0.61827152967453
interpolation_stratified__seed-44__fold-2,interpolation_stratified,44,2,mlp_physics,0.41428932547569275,0.1319841891527176,0.5639809966087341,0.5639809966087341
interpolation_stratified__seed-44__fold-3,interpolation_stratified,44,3,mlp_physics,0.49132323265075684,0.12233167886734009,0.5742185115814209,0.5742185115814209
interpolation_stratified__seed-44__fold-4,interpolation_stratified,44,4,mlp_physics,0.5222215056419373,0.10140161216259003,0.7262696623802185,0.7262696623802185
extrapolation_grouped__seed-44__fold-0,extrapolation_grouped,44,0,mlp_physics,0.7805158495903015,0.002859627129510045,0.7837546467781067,0.7837546467781067
extrapolation_grouped__seed-44__fold-1,extrapolation_grouped,44,1,mlp_physics,0.5730472803115845,0.0005024315323680639,0.5730472803115845,0.5730472803115845
extrapolation_grouped__seed-44__fold-2,extrapolation_grouped,44,2,mlp_physics,0.47047632932662964,4.149511312334653e-08,0.6755029559135437,0.6755029559135437
extrapolation_grouped__seed-44__fold-3,extrapolation_grouped,44,3,mlp_physics,0.41699227690696716,0.06812961399555206,0.4364992678165436,0.4364992678165436
extrapolation_grouped__seed-44__fold-4,extrapolation_grouped,44,4,mlp_physics,0.706265926361084,6.903308502614891e-08,0.706265926361084,0.706265926361084
lopo__seed-42__fold-0,lopo,42,0,mlp_physics,0.6828201413154602,0.0421595424413681,0.7105130553245544,0.7105130553245544
lopo__seed-42__fold-1,lopo,42,1,mlp_physics,0.36931779980659485,3.3471274946350604e-05,0.48557403683662415,0.48557403683662415
lopo__seed-42__fold-2,lopo,42,2,mlp_physics,0.5554059147834778,6.456848808877522e-14,0.5554059147834778,0.5554059147834778
lopo__seed-42__fold-3,lopo,42,3,mlp_physics,0.6296011209487915,1.900147253763862e-06,0.6296011209487915,0.6296011209487915
lopo__seed-42__fold-4,lopo,42,4,mlp_physics,0.6790936589241028,0.0007953569293022156,0.6790936589241028,0.6790936589241028
lopo__seed-42__fold-5,lopo,42,5,mlp_physics,0.36398181319236755,0.004873289726674557,0.7976188659667969,0.7976188659667969
lopo__seed-42__fold-6,lopo,42,6,mlp_physics,0.9430510401725769,0.027256285771727562,0.9086840748786926,0.9086840748786926
lopo__seed-42__fold-7,lopo,42,7,mlp_physics,0.796169102191925,1.514483642495179e-06,0.7963519096374512,0.7963519096374512
lopo__seed-42__fold-8,lopo,42,8,mlp_physics,0.7164897918701172,3.241546664867201e-06,0.7164897918701172,0.7164897918701172
lopo__seed-42__fold-9,lopo,42,9,mlp_physics,0.6073949337005615,4.3253212425042875e-06,0.6073949337005615,0.6073949337005615
lopo__seed-42__fold-10,lopo,42,10,mlp_physics,0.6448541879653931,2.448398959131737e-07,0.6448541879653931,0.6448541879653931
lopo__seed-42__fold-11,lopo,42,11,mlp_physics,0.7988802790641785,0.03184233605861664,0.7988802790641785,0.7988802790641785
lopo__seed-42__fold-12,lopo,42,12,mlp_physics,0.5179259777069092,4.023099972982891e-05,0.5262396931648254,0.5262396931648254
lopo__seed-42__fold-13,lopo,42,13,mlp_physics,0.7338853478431702,4.2101433830096097e-14,0.7338853478431702,0.7338853478431702
lopo__seed-42__fold-14,lopo,42,14,mlp_physics,0.4045327603816986,0.0040434314869344234,0.598778247833252,0.598778247833252
lopo__seed-42__fold-15,lopo,42,15,mlp_physics,0.6298360824584961,1.540865923743695e-07,0.6298360824584961,0.6298360824584961
lopo__seed-42__fold-16,lopo,42,16,mlp_physics,0.39903944730758667,0.0002681559126358479,0.6189312934875488,0.6189312934875488
lopo__seed-42__fold-17,lopo,42,17,mlp_physics,0.5916312336921692,6.654072137735056e-08,0.5916312336921692,0.5916312336921692
lopo__seed-42__fold-18,lopo,42,18,mlp_physics,0.5265458822250366,1.8926865630319867e-10,0.5482533574104309,0.5482533574104309
lopo__seed-42__fold-19,lopo,42,19,mlp_physics,0.4534918963909149,0.008053438737988472,0.551082193851471,0.551082193851471
lopo__seed-42__fold-20,lopo,42,20,mlp_physics,0.3180687427520752,0.06283921748399734,0.5236976146697998,0.5236976146697998
lopo__seed-42__fold-21,lopo,42,21,mlp_physics,0.6700460910797119,4.23240175545514e-12,0.689601719379425,0.689601719379425
lopo__seed-42__fold-22,lopo,42,22,mlp_physics,0.3103411793708801,0.025889093056321144,0.7087847590446472,0.7087847590446472
lopo__seed-42__fold-23,lopo,42,23,mlp_physics,0.6264631748199463,0.005947230849415064,0.6722140312194824,0.6722140312194824
lopo__seed-42__fold-24,lopo,42,24,mlp_physics,0.6019375920295715,2.991626615767018e-06,0.6120349168777466,0.6120349168777466
lopo__seed-42__fold-25,lopo,42,25,mlp_physics,0.8889827132225037,0.000287496397504583,0.8889827132225037,0.8889827132225037
lopo__seed-42__fold-26,lopo,42,26,mlp_physics,0.758738100528717,1.7569379314580878e-14,0.758738100528717,0.758738100528717
lopo__seed-42__fold-27,lopo,42,27,mlp_physics,0.4686621427536011,0.0,0.6413995623588562,0.6413995623588562
lopo__seed-42__fold-28,lopo,42,28,mlp_physics,0.5720868110656738,0.0001852561254054308,0.5959734916687012,0.5959734916687012
lopo__seed-42__fold-29,lopo,42,29,mlp_physics,0.47427424788475037,0.00025058616301976144,0.5140601992607117,0.5140601992607117
lopo__seed-42__fold-30,lopo,42,30,mlp_physics,0.4953477382659912,0.020929105579853058,0.5880513787269592,0.5880513787269592
lopo__seed-42__fold-31,lopo,42,31,mlp_physics,0.6167638897895813,2.1553980822375252e-10,0.672348141670227,0.672348141670227
lopo__seed-42__fold-32,lopo,42,32,mlp_physics,0.3599492311477661,0.09638389199972153,0.5257351994514465,0.5257351994514465
lopo__seed-42__fold-33,lopo,42,33,mlp_physics,0.7926478385925293,9.509839645632529e-15,0.7946609854698181,0.7946609854698181
lopo__seed-42__fold-34,lopo,42,34,mlp_physics,0.5933905243873596,0.0002491234627086669,0.5933905243873596,0.5933905243873596
lopo__seed-42__fold-35,lopo,42,35,mlp_physics,0.8106061220169067,1.0145392081994942e-08,0.8361806869506836,0.8361806869506836
lopo__seed-42__fold-36,lopo,42,36,mlp_physics,0.3928363621234894,0.004600794054567814,0.7016869187355042,0.7016869187355042
lopo__seed-42__fold-37,lopo,42,37,mlp_physics,0.4180392026901245,0.0006195383612066507,0.8672567009925842,0.8672567009925842
lopo__seed-42__fold-38,lopo,42,38,mlp_physics,0.6262120604515076,6.359497888297483e-07,0.7097639441490173,0.7097639441490173
lopo__seed-42__fold-39,lopo,42,39,mlp_physics,0.6587995290756226,0.003960930742323399,0.6587995290756226,0.6587995290756226
lopo__seed-42__fold-40,lopo,42,40,mlp_physics,0.6417496204376221,1.4255753058023402e-06,0.6430646777153015,0.6430646777153015
lopo__seed-42__fold-41,lopo,42,41,mlp_physics,0.46513617038726807,0.0037571729626506567,0.5768613219261169,0.5768613219261169
lopo__seed-42__fold-42,lopo,42,42,mlp_physics,0.5499430894851685,0.0016766253393143415,0.5556246638298035,0.5556246638298035
lopo__seed-42__fold-43,lopo,42,43,mlp_physics,0.5628991723060608,0.0029571489430963993,0.5628991723060608,0.5628991723060608
lopo__seed-42__fold-44,lopo,42,44,mlp_physics,0.4583209455013275,0.0,0.7294167280197144,0.7294167280197144
lopo__seed-42__fold-45,lopo,42,45,mlp_physics,0.5599084496498108,3.305477093817899e-06,0.678580641746521,0.678580641746521
lopo__seed-42__fold-46,lopo,42,46,mlp_physics,0.9716295003890991,0.00859850738197565,0.9716295003890991,0.9716295003890991
lopo__seed-42__fold-47,lopo,42,47,mlp_physics,0.7806882858276367,0.0005665086791850626,0.7806882858276367,0.7806882858276367
lopo__seed-42__fold-48,lopo,42,48,mlp_physics,0.42122697830200195,0.013965491205453873,0.42122697830200195,0.42122697830200195
lopo__seed-42__fold-49,lopo,42,49,mlp_physics,0.3700091540813446,0.08405204862356186,0.5810729265213013,0.5810729265213013
lopo__seed-42__fold-50,lopo,42,50,mlp_physics,0.5595231652259827,0.0,0.5595231652259827,0.5595231652259827
lopo__seed-42__fold-51,lopo,42,51,mlp_physics,0.6851588487625122,0.003031205153092742,0.6851588487625122,0.6851588487625122
lopo__seed-42__fold-52,lopo,42,52,mlp_physics,0.41470861434936523,0.008727256208658218,0.7258005738258362,0.7258005738258362
lopo__seed-42__fold-53,lopo,42,53,mlp_physics,0.5751960277557373,3.190559073118493e-05,0.711570143699646,0.711570143699646
lopo__seed-42__fold-54,lopo,42,54,mlp_physics,0.5966883897781372,0.00252549652941525,0.638424813747406,0.638424813747406
lopo__seed-42__fold-55,lopo,42,55,mlp_physics,0.7824443578720093,3.1661098631730056e-08,0.5449557900428772,0.5449557900428772
lopo__seed-42__fold-56,lopo,42,56,mlp_physics,0.5359612107276917,0.00016565719852223992,0.5439037680625916,0.5439037680625916
lopo__seed-42__fold-57,lopo,42,57,mlp_physics,0.6005801558494568,1.1668306797218975e-05,0.6005801558494568,0.6005801558494568
lopo__seed-42__fold-58,lopo,42,58,mlp_physics,0.23148685693740845,0.021248498931527138,0.4753473103046417,0.4753473103046417
lopo__seed-42__fold-59,lopo,42,59,mlp_physics,0.8754743337631226,0.04952038824558258,0.8754743337631226,0.8754743337631226
lopo__seed-42__fold-60,lopo,42,60,mlp_physics,0.19562847912311554,0.0002750236017163843,0.8492100238800049,0.8492100238800049
lopo__seed-42__fold-61,lopo,42,61,mlp_physics,0.5403610467910767,7.94942803278325e-17,0.5403610467910767,0.5403610467910767
lopo__seed-42__fold-62,lopo,42,62,mlp_physics,0.41413265466690063,3.4385986896409704e-14,0.7761676907539368,0.7761676907539368
lopo__seed-42__fold-63,lopo,42,63,mlp_physics,0.2899516522884369,5.274746026247279e-13,0.8911014199256897,0.8911014199256897
lopo__seed-42__fold-64,lopo,42,64,mlp_physics,0.3643491268157959,0.0,0.9437544941902161,0.9437544941902161
lopo__seed-42__fold-65,lopo,42,65,mlp_physics,0.6227538585662842,1.0537663683862775e-06,0.6227538585662842,0.6227538585662842
lopo__seed-42__fold-66,lopo,42,66,mlp_physics,0.7237623929977417,0.0006548563833348453,0.7237623929977417,0.7237623929977417
lopo__seed-42__fold-67,lopo,42,67,mlp_physics,0.6263624429702759,0.006218804977834225,0.6263624429702759,0.6263624429702759
lopo__seed-42__fold-68,lopo,42,68,mlp_physics,0.3945830762386322,1.0697447430912249e-13,0.6906248927116394,0.6906248927116394
lopo__seed-42__fold-69,lopo,42,69,mlp_physics,0.25211817026138306,1.0127218074557076e-12,0.4265638291835785,0.4265638291835785
lopo__seed-42__fold-70,lopo,42,70,mlp_physics,0.5307818651199341,0.00015326747961807996,0.9221189022064209,0.9221189022064209
lopo__seed-42__fold-71,lopo,42,71,mlp_physics,0.5632334351539612,2.3557345230074134e-07,0.5632334351539612,0.5632334351539612
lopo__seed-42__fold-72,lopo,42,72,mlp_physics,0.6840711236000061,5.468233851835258e-11,0.6840711236000061,0.6840711236000061
lopo__seed-42__fold-73,lopo,42,73,mlp_physics,0.6516274809837341,3.77628960018016e-17,0.6516274809837341,0.6516274809837341
lopo__seed-42__fold-74,lopo,42,74,mlp_physics,0.8265834450721741,2.580594730778838e-17,0.647851288318634,0.647851288318634
lopo__seed-42__fold-75,lopo,42,75,mlp_physics,0.7620895504951477,0.0,0.7620895504951477,0.7620895504951477
lopo__seed-42__fold-76,lopo,42,76,mlp_physics,0.3607156276702881,0.022074423730373383,0.47513696551322937,0.47513696551322937
lopo__seed-42__fold-77,lopo,42,77,mlp_physics,0.5054584741592407,0.0030720357317477465,0.5054584741592407,0.5054584741592407
lopo__seed-42__fold-78,lopo,42,78,mlp_physics,0.9148480892181396,0.0,0.9148480892181396,0.9148480892181396
lopo__seed-42__fold-79,lopo,42,79,mlp_physics,0.5489313006401062,9.687278648522202e-14,0.6103858947753906,0.6103858947753906
lopo__seed-42__fold-80,lopo,42,80,mlp_physics,0.49445784091949463,0.011833978816866875,0.49445784091949463,0.49445784091949463
lopo__seed-42__fold-81,lopo,42,81,mlp_physics,0.41052937507629395,7.169103088955353e-10,0.7688491940498352,0.7688491940498352
lopo__seed-42__fold-82,lopo,42,82,mlp_physics,0.724485456943512,0.0,0.8664554953575134,0.8664554953575134
lopo__seed-42__fold-83,lopo,42,83,mlp_physics,0.8457235097885132,7.524706688855076e-07,0.8457235097885132,0.8457235097885132
lopo__seed-42__fold-84,lopo,42,84,mlp_physics,0.586033821105957,2.1031443527366224e-14,0.5882117748260498,0.5882117748260498
interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,svm_all,0.4121338720637562,0.22024784690084495,0.46075257998783314,0.46075257998783314
interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,svm_all,0.5439113551205063,0.4032906687038739,0.5439113551205063,0.5439113551205063
interpolation_stratified__seed-42__fold-1,interpolation_stratified,42,1,svm_all,0.5544646280939038,0.3625614421636436,0.5626943560238359,0.5626943560238359
interpolation_stratified__seed-42__fold-2,interpolation_stratified,42,2,svm_all,0.5334074009581893,0.3623501371943027,0.5334074009581893,0.5334074009581893
interpolation_stratified__seed-42__fold-3,interpolation_stratified,42,3,svm_all,0.5160809972138852,0.42327644869029685,0.5627330734545374,0.5627330734545374
interpolation_stratified__seed-42__fold-4,interpolation_stratified,42,4,svm_all,0.518502153276537,0.3495947080602149,0.518502153276537,0.518502153276537
extrapolation_grouped__seed-42__fold-0,extrapolation_grouped,42,0,svm_all,0.5781894299331826,0.3756687458388292,0.5781894299331826,0.5781894299331826
extrapolation_grouped__seed-42__fold-1,extrapolation_grouped,42,1,svm_all,0.5557301883458594,0.32836146658954884,0.5643330564704945,0.5643330564704945
extrapolation_grouped__seed-42__fold-2,extrapolation_grouped,42,2,svm_all,0.5241395776724219,0.3291700413589621,0.6494667477449315,0.6494667477449315
extrapolation_grouped__seed-42__fold-3,extrapolation_grouped,42,3,svm_all,0.5685799748522482,0.4207273951549189,0.5696827096246956,0.5696827096246956
extrapolation_grouped__seed-42__fold-4,extrapolation_grouped,42,4,svm_all,0.6140634705972451,0.30543136569246715,0.6137331971497361,0.6137331971497361
interpolation_holdout__seed-43__fold-0,interpolation_holdout,43,0,svm_all,0.42037356518353813,0.22861422874547932,0.5539955507566366,0.5539955507566366
interpolation_stratified__seed-43__fold-0,interpolation_stratified,43,0,svm_all,0.5717555074663686,0.4047257378064586,0.5717555074663686,0.5717555074663686
interpolation_stratified__seed-43__fold-1,interpolation_stratified,43,1,svm_all,0.5185921948321549,0.3374593712342005,0.5261387776367403,0.5261387776367403
interpolation_stratified__seed-43__fold-2,interpolation_stratified,43,2,svm_all,0.5271119864289769,0.3749985721781212,0.5271119864289769,0.5271119864289769
interpolation_stratified__seed-43__fold-3,interpolation_stratified,43,3,svm_all,0.5460220601511566,0.3476843741744447,0.5460220601511566,0.5460220601511566
interpolation_stratified__seed-43__fold-4,interpolation_stratified,43,4,svm_all,0.5682050627215371,0.339832844190342,0.5708757242160075,0.5708757242160075
extrapolation_grouped__seed-43__fold-0,extrapolation_grouped,43,0,svm_all,0.5737010329720785,0.5210755948781002,0.5737010329720785,0.5737010329720785
extrapolation_grouped__seed-43__fold-1,extrapolation_grouped,43,1,svm_all,0.5947899158765771,0.36372372401895353,0.5947899158765771,0.5947899158765771
extrapolation_grouped__seed-43__fold-2,extrapolation_grouped,43,2,svm_all,0.5530925094261908,0.3057911323639609,0.5530925094261908,0.5530925094261908
extrapolation_grouped__seed-43__fold-3,extrapolation_grouped,43,3,svm_all,0.5146890573383763,0.2827111090688572,0.5146890573383763,0.5146890573383763
extrapolation_grouped__seed-43__fold-4,extrapolation_grouped,43,4,svm_all,0.47436909576575853,0.45692293961982416,0.7189849861180976,0.7189849861180976
interpolation_holdout__seed-44__fold-0,interpolation_holdout,44,0,svm_all,0.500993973250721,0.2660778436458533,0.500993973250721,0.500993973250721
interpolation_stratified__seed-44__fold-0,interpolation_stratified,44,0,svm_all,0.5197111651931124,0.37443323949904395,0.5520744446011868,0.5520744446011868
interpolation_stratified__seed-44__fold-1,interpolation_stratified,44,1,svm_all,0.588842989710161,0.40860391840234705,0.588842989710161,0.588842989710161
interpolation_stratified__seed-44__fold-2,interpolation_stratified,44,2,svm_all,0.5458384778667232,0.359086090695307,0.5543409446533905,0.5543409446533905
interpolation_stratified__seed-44__fold-3,interpolation_stratified,44,3,svm_all,0.5457157156068296,0.3657961138260326,0.5457157156068296,0.5457157156068296
interpolation_stratified__seed-44__fold-4,interpolation_stratified,44,4,svm_all,0.544662771206064,0.39712182860398326,0.544662771206064,0.544662771206064
extrapolation_grouped__seed-44__fold-0,extrapolation_grouped,44,0,svm_all,0.5443939297074761,0.43025786794348714,0.5713977055271502,0.5713977055271502
extrapolation_grouped__seed-44__fold-1,extrapolation_grouped,44,1,svm_all,0.5062063177384603,0.4042734611890799,0.5348900068360875,0.5348900068360875
extrapolation_grouped__seed-44__fold-2,extrapolation_grouped,44,2,svm_all,0.502760705784975,0.3010197588771114,0.5038714854380636,0.5038714854380636
extrapolation_grouped__seed-44__fold-3,extrapolation_grouped,44,3,svm_all,0.549046529176915,0.3361660273770055,0.5490465291769412,0.5490465291769412
extrapolation_grouped__seed-44__fold-4,extrapolation_grouped,44,4,svm_all,0.6221759137063583,0.48173765598647567,0.6221759137063583,0.6221759137063583
lopo__seed-42__fold-0,lopo,42,0,svm_all,0.5590028038527639,0.3614221702841885,0.5590028038527639,0.5590028038527639
lopo__seed-42__fold-1,lopo,42,1,svm_all,0.6510806949606004,0.27743528876541407,0.6490263536017097,0.6490263536017097
lopo__seed-42__fold-2,lopo,42,2,svm_all,0.4906689971933438,0.3143341922741186,0.5473389862823367,0.5473389862823367
lopo__seed-42__fold-3,lopo,42,3,svm_all,0.5136295286994617,0.37583009902516656,0.6725600786037175,0.6725600786037175
lopo__seed-42__fold-4,lopo,42,4,svm_all,0.4943553596547828,0.3417229103020269,0.5484632572914897,0.5484632572914897
lopo__seed-42__fold-5,lopo,42,5,svm_all,0.5652935772616606,0.38749994770492746,0.565486061661656,0.565486061661656
lopo__seed-42__fold-6,lopo,42,6,svm_all,0.5531020460021355,0.43663620840033324,0.5531020460021355,0.5531020460021355
lopo__seed-42__fold-7,lopo,42,7,svm_all,0.6472555166292655,0.2970779666172219,0.5729663804113477,0.5729663804113477
lopo__seed-42__fold-8,lopo,42,8,svm_all,0.5496508445386881,0.4539711781418501,0.5496508445386881,0.5496508445386881
lopo__seed-42__fold-9,lopo,42,9,svm_all,0.5509772368719376,0.3941996849074177,0.551842266033773,0.551842266033773
lopo__seed-42__fold-10,lopo,42,10,svm_all,0.5406220561356757,0.4349677138867019,0.5458577654294485,0.5458577654294485
lopo__seed-42__fold-11,lopo,42,11,svm_all,0.6027477024782102,0.4208650046194114,0.5950934360547859,0.5950934360547859
lopo__seed-42__fold-12,lopo,42,12,svm_all,0.698060911282362,0.2858715239329025,0.698060911282362,0.698060911282362
lopo__seed-42__fold-13,lopo,42,13,svm_all,0.6050982688002905,0.4097204235352441,0.5953852455995342,0.5953852455995342
lopo__seed-42__fold-14,lopo,42,14,svm_all,0.5704087132989878,0.4462055508565184,0.5704087132989878,0.5704087132989878
lopo__seed-42__fold-15,lopo,42,15,svm_all,0.4970539179835978,0.35087839254532893,0.5574421645698552,0.5574421645698552
lopo__seed-42__fold-16,lopo,42,16,svm_all,0.5874650611690019,0.3637170523263651,0.5874650611690019,0.5874650611690019
lopo__seed-42__fold-17,lopo,42,17,svm_all,0.46867801494143513,0.34341980224214613,0.6110499253351965,0.6110499253351965
lopo__seed-42__fold-18,lopo,42,18,svm_all,0.5031824072477353,0.46438844603190227,0.5673783532797781,0.5673783532797781
lopo__seed-42__fold-19,lopo,42,19,svm_all,0.6605877667882577,0.3099656569886119,0.6128890940586903,0.6128890940586903
lopo__seed-42__fold-20,lopo,42,20,svm_all,0.6553135435851559,0.30065062696531025,0.6553135435851559,0.6553135435851559
lopo__seed-42__fold-21,lopo,42,21,svm_all,0.5868777510176458,0.41540600714998943,0.5868777510176458,0.5868777510176458
lopo__seed-42__fold-22,lopo,42,22,svm_all,0.5670977220307063,0.2541778578004821,0.5670977220307063,0.5670977220307063
lopo__seed-42__fold-23,lopo,42,23,svm_all,0.5570862557399948,0.32387687094775885,0.5702222591823779,0.5702222591823779
lopo__seed-42__fold-24,lopo,42,24,svm_all,0.43783324758034164,0.25694334930239954,0.553834951620546,0.553834951620546
lopo__seed-42__fold-25,lopo,42,25,svm_all,0.5463234907033657,0.48483492918502097,0.5552204983566335,0.5552204983566335
lopo__seed-42__fold-26,lopo,42,26,svm_all,0.5306577051594957,0.34929597733918133,0.5426064316171241,0.5426064316171241
lopo__seed-42__fold-27,lopo,42,27,svm_all,0.5897374344353103,0.37591084435002853,0.5897374344353103,0.5897374344353103
lopo__seed-42__fold-28,lopo,42,28,svm_all,0.5004157486111825,0.42749563972481747,0.5714815688122109,0.5714815688122109
lopo__seed-42__fold-29,lopo,42,29,svm_all,0.5413568260165641,0.3441758513529674,0.5819641151500444,0.5819641151500444
lopo__seed-42__fold-30,lopo,42,30,svm_all,0.7228863269416254,0.33242431903869657,0.6010786248081268,0.6010786248081268
lopo__seed-42__fold-31,lopo,42,31,svm_all,0.5647767139885881,0.3452311142252795,0.5647767139885881,0.5647767139885881
lopo__seed-42__fold-32,lopo,42,32,svm_all,0.5970227624655907,0.42103572358738744,0.5970227624655907,0.5970227624655907
lopo__seed-42__fold-33,lopo,42,33,svm_all,0.5637254157057222,0.4469132265392908,0.5637254157057222,0.5637254157057222
lopo__seed-42__fold-34,lopo,42,34,svm_all,0.6418660386781828,0.4367886108506746,0.6418660386781828,0.6418660386781828
lopo__seed-42__fold-35,lopo,42,35,svm_all,0.5402757290812691,0.31803059586691945,0.5402757290812691,0.5402757290812691
lopo__seed-42__fold-36,lopo,42,36,svm_all,0.6103230359864941,0.3321202536963544,0.6103230359864941,0.6103230359864941
lopo__seed-42__fold-37,lopo,42,37,svm_all,0.5646149343581001,0.4262531985485553,0.5646149343581001,0.5646149343581001
lopo__seed-42__fold-38,lopo,42,38,svm_all,0.5685395402310685,0.1722463204902649,0.568982093601312,0.568982093601312
lopo__seed-42__fold-39,lopo,42,39,svm_all,0.5551078259045107,0.38422511610216553,0.5551078259045107,0.5551078259045107
lopo__seed-42__fold-40,lopo,42,40,svm_all,0.6815987443452385,0.22141690279186388,0.6809324672774273,0.6809324672774273
lopo__seed-42__fold-41,lopo,42,41,svm_all,0.7314087571891017,0.28647723407274844,0.5602389471128086,0.5602389471128086
lopo__seed-42__fold-42,lopo,42,42,svm_all,0.5249436596698148,0.44849382173302316,0.5249436596698148,0.5249436596698148
lopo__seed-42__fold-43,lopo,42,43,svm_all,0.5608237309779943,0.44731220642281544,0.5608237309779943,0.5608237309779943
lopo__seed-42__fold-44,lopo,42,44,svm_all,0.5686335735834457,0.36351270198282476,0.5686335735834457,0.5686335735834457
lopo__seed-42__fold-45,lopo,42,45,svm_all,0.513995848986247,0.3075795520113329,0.6313337068678583,0.6313337068678583
lopo__seed-42__fold-46,lopo,42,46,svm_all,0.5784472862152817,0.36334133554249526,0.5788818145703257,0.5788818145703257
lopo__seed-42__fold-47,lopo,42,47,svm_all,0.572226368404008,0.4033499034023966,0.572226368404008,0.572226368404008
lopo__seed-42__fold-48,lopo,42,48,svm_all,0.5737741465782444,0.43948871081554675,0.5737741465782444,0.5737741465782444
lopo__seed-42__fold-49,lopo,42,49,svm_all,0.5911189576973913,0.3144439748586399,0.5911189576973913,0.5911189576973913
lopo__seed-42__fold-50,lopo,42,50,svm_all,0.5283618051985013,0.34244367481237115,0.5462161620229667,0.5462161620229667
lopo__seed-42__fold-51,lopo,42,51,svm_all,0.5259208404140857,0.3164987732540315,0.5688603176433858,0.5688603176433858
lopo__seed-42__fold-52,lopo,42,52,svm_all,0.5041234108171034,0.37227098127379427,0.5701210920503534,0.5701210920503534
lopo__seed-42__fold-53,lopo,42,53,svm_all,0.5156331431399481,0.40766155251180897,0.5714440745606983,0.5714440745606983
lopo__seed-42__fold-54,lopo,42,54,svm_all,0.5742272107784744,0.39682783894457513,0.5881313046656422,0.5881313046656422
lopo__seed-42__fold-55,lopo,42,55,svm_all,0.5404406099297979,0.30704962054512736,0.5404406099297979,0.5404406099297979
lopo__seed-42__fold-56,lopo,42,56,svm_all,0.4923791958096018,0.4505648319826863,0.555425857464328,0.555425857464328
lopo__seed-42__fold-57,lopo,42,57,svm_all,0.5737620340530971,0.43191885209898,0.5737620340530971,0.5737620340530971
lopo__seed-42__fold-58,lopo,42,58,svm_all,0.5772816763044207,0.3106205795875239,0.5772816763044207,0.5772816763044207
