split_id,protocol,seed,fold,model_id,model_family,feature_set,n_test_rows,n_test_papers,roc_auc,pr_auc,brier,mcc_at_mcc,f1_at_mcc,balanced_accuracy_at_mcc,sensitivity_at_mcc,specificity_at_mcc,precision_at_mcc,mcc_at_f1,f1_at_f1,balanced_accuracy_at_f1,sensitivity_at_f1,specificity_at_f1,precision_at_f1,mcc_at_balanced_accuracy,f1_at_balanced_accuracy,balanced_accuracy_at_balanced_accuracy,sensitivity_at_balanced_accuracy,specificity_at_balanced_accuracy,precision_at_balanced_accuracy,mcc_at_youden_j,f1_at_youden_j,balanced_accuracy_at_youden_j,sensitivity_at_youden_j,specificity_at_youden_j,precision_at_youden_j
interpolation_stratified__seed-44__fold-0,interpolation_stratified,44,0,xgb_all_unweighted,xgboost,all,900,81,0.9153532943708809,0.973201555688464,0.10600820183753967,0.6064653026271056,0.8844065166795966,0.8292371667144256,0.8394698085419735,0.8190045248868778,0.9344262295081968,0.49770109014556885,0.8907681465821,0.7210463884205546,0.930780559646539,0.5113122171945701,0.8540540540540541,0.6211506273116013,0.8545303408146301,0.8558733564797847,0.7569955817378498,0.9547511312217195,0.9809160305343512,0.6211506273116013,0.8545303408146301,0.8558733564797847,0.7569955817378498,0.9547511312217195,0.9809160305343512
interpolation_stratified__seed-44__fold-1,interpolation_stratified,44,1,xgb_all_unweighted,xgboost,all,900,79,0.9083393865079734,0.9681441909545763,0.10561806708574295,0.6081815365691988,0.8735083532219571,0.8386601270167068,0.8085419734904271,0.8687782805429864,0.9498269896193772,0.564834847799787,0.9011461318051576,0.7640861261237246,0.9263622974963182,0.6018099547511312,0.8772663877266388,0.6081392253615818,0.8559670781893004,0.8467169579965215,0.7658321060382917,0.9276018099547512,0.9701492537313433,0.6081392253615818,0.8559670781893004,0.8467169579965215,0.7658321060382917,0.9276018099547512,0.9701492537313433
interpolation_stratified__seed-44__fold-2,interpolation_stratified,44,2,xgb_all_unweighted,xgboost,all,900,81,0.9184420794487502,0.9737598522271947,0.10486830770969391,0.6220308056649831,0.8709677419354839,0.8501322813026876,0.7952871870397643,0.9049773755656109,0.9625668449197861,0.5452244133976163,0.9019607843137255,0.7366702430377385,0.9484536082474226,0.5248868778280543,0.8598130841121495,0.6198522029738136,0.8657445077298617,0.8510285954191351,0.7835051546391752,0.918552036199095,0.9672727272727273,0.6198522029738136,0.8657445077298617,0.8510285954191351,0.7835051546391752,0.918552036199095,0.9672727272727273
interpolation_stratified__seed-44__fold-3,interpolation_stratified,44,3,xgb_all_unweighted,xgboost,all,900,84,0.918288806402815,0.9742049482222495,0.10045915096998215,0.6132154432332015,0.8794326241134752,0.838500189925296,0.8217967599410898,0.8552036199095022,0.9457627118644067,0.5490360014088039,0.8987161198288159,0.7535102859541913,0.9278350515463918,0.579185520361991,0.8713692946058091,0.6260465424489541,0.8650858544562551,0.8556067946607668,0.7790868924889544,0.9321266968325792,0.9724264705882353,0.6260465424489541,0.8650858544562551,0.8556067946607668,0.7790868924889544,0.9321266968325792,0.9724264705882353
interpolation_stratified__seed-44__fold-4,interpolation_stratified,44,4,xgb_all_unweighted,xgboost,all,899,84,0.9170203820125735,0.9730485489032591,0.10289423912763596,0.6123268328340193,0.8641171684296176,0.8463440515757017,0.7831858407079646,0.9095022624434389,0.9637023593466425,0.540311487639532,0.9,0.7382072638449526,0.9424778761061947,0.5339366515837104,0.8611859838274932,0.5977460840055312,0.8444816053511706,0.8430071143501648,0.7448377581120944,0.9411764705882353,0.974903474903475,0.5977460840055312,0.8444816053511706,0.8430071143501648,0.7448377581120944,0.9411764705882353,0.974903474903475
extrapolation_grouped__seed-44__fold-0,extrapolation_grouped,44,0,xgb_all_unweighted,xgboost,all,1013,12,0.7337884794205453,0.8864170002072594,0.18099147081375122,0.3096272120109902,0.6177260519247986,0.6681471149610924,0.46938775510204084,0.8669064748201439,0.9031413612565445,0.0,0.8409610983981693,0.5,1.0,0.0,0.7255676209279368,0.30525805932544436,0.6127583108715184,0.6654260265257183,0.4639455782312925,0.8669064748201439,0.9021164021164021,0.30525805932544436,0.6127583108715184,0.6654260265257183,0.4639455782312925,0.8669064748201439,0.9021164021164021
extrapolation_grouped__seed-44__fold-1,extrapolation_grouped,44,1,xgb_all_unweighted,xgboost,all,892,17,0.7378570013303518,0.9033182922734622,0.19754350185394287,0.31108922599350397,0.7672131147540984,0.6809136969628351,0.6822157434402333,0.6796116504854369,0.8764044943820225,-0.018358310050543915,0.8687381103360812,0.49927113702623904,0.9985422740524781,0.0,0.7687991021324355,0.31108922599350397,0.7672131147540984,0.6809136969628351,0.6822157434402333,0.6796116504854369,0.8764044943820225,0.31108922599350397,0.7672131147540984,0.6809136969628351,0.6822157434402333,0.6796116504854369,0.8764044943820225
extrapolation_grouped__seed-44__fold-2,extrapolation_grouped,44,2,xgb_all_unweighted,xgboost,all,847,18,0.7557892636769128,0.896985441284021,0.20143477618694305,0.3119650054290349,0.8264984227129337,0.649776267225286,0.8438003220611916,0.4557522123893805,0.8098918083462133,0.19557479490725718,0.8497191011235955,0.5490644549898109,0.9742351046698873,0.12389380530973451,0.7534246575342466,0.3119650054290349,0.8264984227129337,0.649776267225286,0.8438003220611916,0.4557522123893805,0.8098918083462133,0.3119650054290349,0.8264984227129337,0.649776267225286,0.8438003220611916,0.4557522123893805,0.8098918083462133
extrapolation_grouped__seed-44__fold-3,extrapolation_grouped,44,3,xgb_all_unweighted,xgboost,all,889,17,0.7669677966349456,0.9248372805018665,0.16242337226867676,0.19702668373801038,0.8611859838274932,0.5734844830358579,0.9247467438494935,0.2222222222222222,0.8058007566204287,0.17117132687377412,0.8720626631853786,0.546488766098028,0.9667149059334298,0.12626262626262627,0.7942925089179548,0.3332266393537957,0.8138996138996138,0.6868869593182184,0.7626628075253257,0.6111111111111112,0.8725165562913907,0.3332266393537957,0.8138996138996138,0.6868869593182184,0.7626628075253257,0.6111111111111112,0.8725165562913907
extrapolation_grouped__seed-44__fold-4,extrapolation_grouped,44,4,xgb_all_unweighted,xgboost,all,858,21,0.5818556716864925,0.7808333978970128,0.183446004986763,0.23800298148091406,0.8536585365853658,0.5998218358586053,0.9001512859304085,0.29949238578680204,0.8117326057298773,0.07657016510955954,0.8692767086927671,0.5106898484836849,0.9909228441754917,0.030456852791878174,0.7742316784869976,0.21847369776409645,0.8397951719092904,0.5991652395616548,0.8683812405446294,0.3299492385786802,0.8130311614730878,0.21847369776409645,0.8397951719092904,0.5991652395616548,0.8683812405446294,0.3299492385786802,0.8130311614730878
lopo__seed-42__fold-0,lopo,42,0,xgb_all_unweighted,xgboost,all,10,1,,,2.9504633857868612e-05,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-1,lopo,42,1,xgb_all_unweighted,xgboost,all,18,1,,,7.717614789726213e-05,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-2,lopo,42,2,xgb_all_unweighted,xgboost,all,74,1,0.7571428571428571,0.9808170121352111,0.05250571668148041,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459
lopo__seed-42__fold-3,lopo,42,3,xgb_all_unweighted,xgboost,all,8,1,,,3.1465478969039395e-05,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-4,lopo,42,4,xgb_all_unweighted,xgboost,all,20,1,,,0.005408527795225382,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.9473684210526315,0.9,0.9,,1.0,0.0,0.9473684210526315,0.9,0.9,,1.0
lopo__seed-42__fold-5,lopo,42,5,xgb_all_unweighted,xgboost,all,18,1,0.9155844155844155,0.8444444444444446,0.6059339046478271,0.0,0.56,0.5,1.0,0.0,0.3888888888888889,0.0,0.56,0.5,1.0,0.0,0.3888888888888889,0.0,0.56,0.5,1.0,0.0,0.3888888888888889,0.0,0.56,0.5,1.0,0.0,0.3888888888888889
lopo__seed-42__fold-6,lopo,42,6,xgb_all_unweighted,xgboost,all,22,1,0.780952380952381,0.9210685805422648,0.3031902015209198,0.12344267996967354,0.8,0.5380952380952381,0.9333333333333333,0.14285714285714285,0.7,0.0,0.8108108108108109,0.5,1.0,0.0,0.6818181818181818,0.12344267996967354,0.8,0.5380952380952381,0.9333333333333333,0.14285714285714285,0.7,0.12344267996967354,0.8,0.5380952380952381,0.9333333333333333,0.14285714285714285,0.7
lopo__seed-42__fold-7,lopo,42,7,xgb_all_unweighted,xgboost,all,24,1,,,0.0216879453510046,0.0,0.7368421052631579,0.5833333333333334,0.5833333333333334,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.7368421052631579,0.5833333333333334,0.5833333333333334,,1.0,0.0,0.7368421052631579,0.5833333333333334,0.5833333333333334,,1.0
lopo__seed-42__fold-8,lopo,42,8,xgb_all_unweighted,xgboost,all,35,1,0.8376068376068376,0.9456264942032078,0.15246793627738953,0.47460802687517606,0.7727272727272727,0.7713675213675213,0.6538461538461539,0.8888888888888888,0.9444444444444444,0.0,0.8524590163934426,0.5,1.0,0.0,0.7428571428571429,0.21134098610290408,0.26666666666666666,0.5769230769230769,0.15384615384615385,1.0,1.0,0.21134098610290408,0.26666666666666666,0.5769230769230769,0.15384615384615385,1.0,1.0
lopo__seed-42__fold-9,lopo,42,9,xgb_all_unweighted,xgboost,all,5,1,0.6666666666666666,0.7555555555555555,0.38622868061065674,0.0,0.75,0.5,1.0,0.0,0.6,0.0,0.75,0.5,1.0,0.0,0.6,0.0,0.75,0.5,1.0,0.0,0.6,0.0,0.75,0.5,1.0,0.0,0.6
lopo__seed-42__fold-10,lopo,42,10,xgb_all_unweighted,xgboost,all,20,1,,,0.0002110482018906623,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-11,lopo,42,11,xgb_all_unweighted,xgboost,all,39,1,0.8288043478260869,0.8489853607041107,0.583157479763031,0.0,0.5818181818181818,0.5,1.0,0.0,0.41025641025641024,0.0,0.5818181818181818,0.5,1.0,0.0,0.41025641025641024,0.0,0.5818181818181818,0.5,1.0,0.0,0.41025641025641024,0.0,0.5818181818181818,0.5,1.0,0.0,0.41025641025641024
lopo__seed-42__fold-12,lopo,42,12,xgb_all_unweighted,xgboost,all,13,1,1.0,0.9999999999999999,0.04594283923506737,0.5916079783099616,0.8235294117647058,0.85,0.7,1.0,1.0,0.0,0.8695652173913043,0.5,1.0,0.0,0.7692307692307693,0.5916079783099616,0.8235294117647058,0.85,0.7,1.0,1.0,0.5916079783099616,0.8235294117647058,0.85,0.7,1.0,1.0
lopo__seed-42__fold-13,lopo,42,13,xgb_all_unweighted,xgboost,all,4,1,,,7.056407775962725e-05,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-14,lopo,42,14,xgb_all_unweighted,xgboost,all,8,1,,,0.0001685962051851675,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-15,lopo,42,15,xgb_all_unweighted,xgboost,all,21,1,,,0.0009371194755658507,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.975609756097561,0.9523809523809523,0.9523809523809523,,1.0,0.0,0.975609756097561,0.9523809523809523,0.9523809523809523,,1.0
lopo__seed-42__fold-16,lopo,42,16,xgb_all_unweighted,xgboost,all,33,1,,,0.00010841462790267542,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-17,lopo,42,17,xgb_all_unweighted,xgboost,all,26,1,0.8458646616541353,0.9527459460044596,0.22270621359348297,0.2588158533262875,0.34782608695652173,0.6052631578947368,0.21052631578947367,1.0,1.0,0.0,0.8444444444444444,0.5,1.0,0.0,0.7307692307692307,0.2588158533262875,0.34782608695652173,0.6052631578947368,0.21052631578947367,1.0,1.0,0.2588158533262875,0.34782608695652173,0.6052631578947368,0.21052631578947367,1.0,1.0
lopo__seed-42__fold-18,lopo,42,18,xgb_all_unweighted,xgboost,all,6,1,,,2.723574471019674e-05,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-19,lopo,42,19,xgb_all_unweighted,xgboost,all,91,1,,,0.0007644089637324214,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-20,lopo,42,20,xgb_all_unweighted,xgboost,all,9,1,,,0.0015572961419820786,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-21,lopo,42,21,xgb_all_unweighted,xgboost,all,83,1,0.9192307692307693,0.9945320083783606,0.04449057951569557,0.4089304100547654,0.8695652173913043,0.8846153846153846,0.7692307692307693,1.0,1.0,0.0,0.968944099378882,0.5,1.0,0.0,0.9397590361445783,0.3039458950026952,0.7716535433070866,0.8141025641025641,0.6282051282051282,1.0,1.0,0.3039458950026952,0.7716535433070866,0.8141025641025641,0.6282051282051282,1.0,1.0
lopo__seed-42__fold-22,lopo,42,22,xgb_all_unweighted,xgboost,all,30,1,,,0.0013852760894224048,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-23,lopo,42,23,xgb_all_unweighted,xgboost,all,26,1,0.8761904761904762,0.9617453822603046,0.18318724632263184,0.4098780306383839,0.9130434782608695,0.6,1.0,0.2,0.84,0.0,0.8936170212765957,0.5,1.0,0.0,0.8076923076923077,0.4098780306383839,0.9130434782608695,0.6,1.0,0.2,0.84,0.4098780306383839,0.9130434782608695,0.6,1.0,0.2,0.84
lopo__seed-42__fold-24,lopo,42,24,xgb_all_unweighted,xgboost,all,32,1,,,0.14633026719093323,0.0,0.7924528301886793,0.65625,0.65625,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.43902439024390244,0.28125,0.28125,,1.0,0.0,0.43902439024390244,0.28125,0.28125,,1.0
lopo__seed-42__fold-25,lopo,42,25,xgb_all_unweighted,xgboost,all,28,1,0.8918128654970761,0.839702532684989,0.3082733452320099,0.0,0.0,0.5,0.0,1.0,,0.0,0.4864864864864865,0.5,1.0,0.0,0.32142857142857145,0.0,0.0,0.5,0.0,1.0,,0.0,0.0,0.5,0.0,1.0,
lopo__seed-42__fold-26,lopo,42,26,xgb_all_unweighted,xgboost,all,398,1,0.5844102564102565,0.7376805256038782,0.2721630930900574,0.12759425838755592,0.7666098807495741,0.5560879120879121,0.8241758241758241,0.288,0.7165605095541401,0.10502524948936341,0.8161434977578476,0.508,1.0,0.016,0.6893939393939394,0.09016682618491646,0.7210144927536232,0.5444688644688644,0.7289377289377289,0.36,0.7132616487455197,0.09016682618491646,0.7210144927536232,0.5444688644688644,0.7289377289377289,0.36,0.7132616487455197
lopo__seed-42__fold-27,lopo,42,27,xgb_all_unweighted,xgboost,all,38,1,0.25,0.550033043394895,0.2671530544757843,-0.11168711865749101,0.7936507936507936,0.4807692307692308,0.9615384615384616,0.0,0.6756756756756757,0.0,0.8125,0.5,1.0,0.0,0.6842105263157895,-0.1558087841476009,0.5531914893617021,0.41666666666666663,0.5,0.3333333333333333,0.6190476190476191,-0.1558087841476009,0.5531914893617021,0.41666666666666663,0.5,0.3333333333333333,0.6190476190476191
lopo__seed-42__fold-28,lopo,42,28,xgb_all_unweighted,xgboost,all,72,1,0.6743311036789297,0.7809758364159924,0.2744396924972534,0.32260253903223585,0.8070175438596491,0.5769230769230769,1.0,0.15384615384615385,0.6764705882352942,0.0,0.7796610169491526,0.5,1.0,0.0,0.6388888888888888,0.4010475792710397,0.8214285714285714,0.6153846153846154,1.0,0.23076923076923078,0.696969696969697,0.4010475792710397,0.8214285714285714,0.6153846153846154,1.0,0.23076923076923078,0.696969696969697
lopo__seed-42__fold-29,lopo,42,29,xgb_all_unweighted,xgboost,all,245,1,0.8848991267690455,0.9274907977627096,0.21514208614826202,0.38854064050804576,0.8367346938775511,0.6049382716049383,1.0,0.20987654320987653,0.7192982456140351,0.0,0.8019559902200489,0.5,1.0,0.0,0.6693877551020408,0.5415684736729732,0.8677248677248677,0.691358024691358,1.0,0.38271604938271603,0.7663551401869159,0.5415684736729732,0.8677248677248677,0.691358024691358,1.0,0.38271604938271603,0.7663551401869159
lopo__seed-42__fold-30,lopo,42,30,xgb_all_unweighted,xgboost,all,60,1,,,4.510432063398184e-06,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-31,lopo,42,31,xgb_all_unweighted,xgboost,all,34,1,,,0.001106760697439313,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-32,lopo,42,32,xgb_all_unweighted,xgboost,all,13,1,0.8625,0.9126984126984127,0.28321343660354614,0.5006939628599933,0.8235294117647058,0.7375,0.875,0.6,0.7777777777777778,0.0,0.7619047619047619,0.5,1.0,0.0,0.6153846153846154,0.5367450401216932,0.8,0.775,0.75,0.8,0.8571428571428571,0.5367450401216932,0.8,0.775,0.75,0.8,0.8571428571428571
lopo__seed-42__fold-33,lopo,42,33,xgb_all_unweighted,xgboost,all,3,1,,,5.9244412113912404e-05,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-34,lopo,42,34,xgb_all_unweighted,xgboost,all,13,1,0.9666666666666668,0.9909090909090909,0.2058030217885971,0.0,0.8695652173913043,0.5,1.0,0.0,0.7692307692307693,0.0,0.8695652173913043,0.5,1.0,0.0,0.7692307692307693,0.0,0.8695652173913043,0.5,1.0,0.0,0.7692307692307693,0.0,0.8695652173913043,0.5,1.0,0.0,0.7692307692307693
lopo__seed-42__fold-35,lopo,42,35,xgb_all_unweighted,xgboost,all,85,1,0.8425553319919517,0.9568356861104487,0.12510046362876892,0.0,0.9102564102564102,0.5,1.0,0.0,0.8352941176470589,0.0,0.9102564102564102,0.5,1.0,0.0,0.8352941176470589,0.5014296231024097,0.8970588235294118,0.7867203219315895,0.8591549295774648,0.7142857142857143,0.9384615384615385,0.5014296231024097,0.8970588235294118,0.7867203219315895,0.8591549295774648,0.7142857142857143,0.9384615384615385
lopo__seed-42__fold-36,lopo,42,36,xgb_all_unweighted,xgboost,all,30,1,,,0.0010683832224458456,0.0,0.9830508474576272,0.9666666666666667,0.9666666666666667,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.9830508474576272,0.9666666666666667,0.9666666666666667,,1.0,0.0,0.9830508474576272,0.9666666666666667,0.9666666666666667,,1.0
lopo__seed-42__fold-37,lopo,42,37,xgb_all_unweighted,xgboost,all,283,1,0.6211491312226842,0.7517513215075364,0.2694392502307892,0.15191640430656758,0.22549019607843138,0.5461038268841275,0.12994350282485875,0.9622641509433962,0.8518518518518519,0.0,0.7695652173913043,0.5,1.0,0.0,0.6254416961130742,0.15191640430656758,0.22549019607843138,0.5461038268841275,0.12994350282485875,0.9622641509433962,0.8518518518518519,0.15191640430656758,0.22549019607843138,0.5461038268841275,0.12994350282485875,0.9622641509433962,0.8518518518518519
lopo__seed-42__fold-38,lopo,42,38,xgb_all_unweighted,xgboost,all,67,1,,,0.3317779302597046,0.0,0.057971014492753624,0.029850746268656716,0.029850746268656716,,1.0,0.0,0.9016393442622951,0.8208955223880597,0.8208955223880597,,1.0,0.0,0.057971014492753624,0.029850746268656716,0.029850746268656716,,1.0,0.0,0.057971014492753624,0.029850746268656716,0.029850746268656716,,1.0
lopo__seed-42__fold-39,lopo,42,39,xgb_all_unweighted,xgboost,all,7,1,1.0,1.0,0.13578109443187714,0.0,0.9230769230769231,0.5,1.0,0.0,0.8571428571428571,0.0,0.9230769230769231,0.5,1.0,0.0,0.8571428571428571,0.0,0.9230769230769231,0.5,1.0,0.0,0.8571428571428571,0.0,0.9230769230769231,0.5,1.0,0.0,0.8571428571428571
lopo__seed-42__fold-40,lopo,42,40,xgb_all_unweighted,xgboost,all,10,1,,,0.010100145824253559,0.0,0.75,0.6,0.6,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.75,0.6,0.6,,1.0,0.0,0.75,0.6,0.6,,1.0
lopo__seed-42__fold-41,lopo,42,41,xgb_all_unweighted,xgboost,all,48,1,0.6357142857142857,0.6978238802727832,0.2414386123418808,0.34074440625264074,0.7619047619047619,0.6535714285714286,0.8571428571428571,0.45,0.6857142857142857,0.0,0.7368421052631579,0.5,1.0,0.0,0.5833333333333334,-0.009977575653851118,0.22857142857142856,0.49642857142857144,0.14285714285714285,0.85,0.5714285714285714,-0.009977575653851118,0.22857142857142856,0.49642857142857144,0.14285714285714285,0.85,0.5714285714285714
lopo__seed-42__fold-42,lopo,42,42,xgb_all_unweighted,xgboost,all,10,1,,,0.006151880603283644,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.5714285714285714,0.4,0.4,,1.0,0.0,0.5714285714285714,0.4,0.4,,1.0
lopo__seed-42__fold-43,lopo,42,43,xgb_all_unweighted,xgboost,all,80,1,0.7454431175361408,0.8019208794486474,0.24605560302734375,0.3775931651514867,0.6486486486486487,0.6844751728472659,0.5581395348837209,0.8108108108108109,0.7741935483870968,0.0,0.6991869918699187,0.5,1.0,0.0,0.5375,0.3775931651514867,0.6486486486486487,0.6844751728472659,0.5581395348837209,0.8108108108108109,0.7741935483870968,0.3775931651514867,0.6486486486486487,0.6844751728472659,0.5581395348837209,0.8108108108108109,0.7741935483870968
lopo__seed-42__fold-44,lopo,42,44,xgb_all_unweighted,xgboost,all,30,1,,,0.1887032687664032,0.0,0.6956521739130435,0.5333333333333333,0.5333333333333333,,1.0,0.0,0.8888888888888888,0.8,0.8,,1.0,0.0,0.6956521739130435,0.5333333333333333,0.5333333333333333,,1.0,0.0,0.6956521739130435,0.5333333333333333,0.5333333333333333,,1.0
lopo__seed-42__fold-45,lopo,42,45,xgb_all_unweighted,xgboost,all,25,1,0.89,0.9718512125223158,0.11102600395679474,0.4583333333333333,0.8333333333333334,0.775,0.75,0.8,0.9375,0.0,0.8888888888888888,0.5,1.0,0.0,0.8,0.408248290463863,0.8,0.75,0.7,0.8,0.9333333333333333,0.408248290463863,0.8,0.75,0.7,0.8,0.9333333333333333
lopo__seed-42__fold-46,lopo,42,46,xgb_all_unweighted,xgboost,all,88,1,0.7594827586206896,0.7797889387848387,0.18265733122825623,-0.0737232424566978,0.14925373134328357,0.47643678160919545,0.08620689655172414,0.8666666666666667,0.5555555555555556,0.0,0.7945205479452054,0.5,1.0,0.0,0.6590909090909091,-0.0737232424566978,0.14925373134328357,0.47643678160919545,0.08620689655172414,0.8666666666666667,0.5555555555555556,-0.0737232424566978,0.14925373134328357,0.47643678160919545,0.08620689655172414,0.8666666666666667,0.5555555555555556
lopo__seed-42__fold-47,lopo,42,47,xgb_all_unweighted,xgboost,all,11,1,,,0.0008189452346414328,0.0,0.9523809523809523,0.9090909090909091,0.9090909090909091,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.9523809523809523,0.9090909090909091,0.9090909090909091,,1.0,0.0,0.9523809523809523,0.9090909090909091,0.9090909090909091,,1.0
lopo__seed-42__fold-48,lopo,42,48,xgb_all_unweighted,xgboost,all,108,1,0.44795978710822,0.8318582839246061,0.27577218413352966,-0.06928238702948479,0.6838709677419355,0.4556475458308693,0.5955056179775281,0.3157894736842105,0.803030303030303,-0.13931101440087726,0.851063829787234,0.449438202247191,0.898876404494382,0.0,0.8080808080808081,-0.06928238702948479,0.6838709677419355,0.4556475458308693,0.5955056179775281,0.3157894736842105,0.803030303030303,-0.06928238702948479,0.6838709677419355,0.4556475458308693,0.5955056179775281,0.3157894736842105,0.803030303030303
lopo__seed-42__fold-49,lopo,42,49,xgb_all_unweighted,xgboost,all,37,1,,,0.0008454984053969383,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.9117647058823529,0.8378378378378378,0.8378378378378378,,1.0,0.0,0.9117647058823529,0.8378378378378378,0.8378378378378378,,1.0
lopo__seed-42__fold-50,lopo,42,50,xgb_all_unweighted,xgboost,all,71,1,0.9962686567164178,0.9997805092186128,0.02309172786772251,0.8042177374033905,0.9848484848484849,0.9850746268656716,0.9701492537313433,1.0,1.0,0.0,0.9710144927536232,0.5,1.0,0.0,0.9436619718309859,0.4930216653184194,0.9193548387096774,0.9253731343283582,0.8507462686567164,1.0,1.0,0.4930216653184194,0.9193548387096774,0.9253731343283582,0.8507462686567164,1.0,1.0
lopo__seed-42__fold-51,lopo,42,51,xgb_all_unweighted,xgboost,all,26,1,0.636094674556213,0.6473336919490764,0.2558930218219757,0.0,0.0,0.5,0.0,1.0,,0.0,0.6666666666666666,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,,0.0,0.0,0.5,0.0,1.0,
lopo__seed-42__fold-52,lopo,42,52,xgb_all_unweighted,xgboost,all,47,1,1.0,1.0,0.020195912569761276,0.5022675853295007,0.9135802469135802,0.9204545454545454,0.8409090909090909,1.0,1.0,0.0,0.967032967032967,0.5,1.0,0.0,0.9361702127659575,0.22473328748774737,0.625,0.7272727272727273,0.45454545454545453,1.0,1.0,0.22473328748774737,0.625,0.7272727272727273,0.45454545454545453,1.0,1.0
lopo__seed-42__fold-53,lopo,42,53,xgb_all_unweighted,xgboost,all,35,1,0.7499999999999999,0.7804015712140515,0.5254966020584106,0.0,0.0,0.5,0.0,1.0,,0.0,0.0,0.5,0.0,1.0,,0.0,0.0,0.5,0.0,1.0,,0.0,0.0,0.5,0.0,1.0,
lopo__seed-42__fold-54,lopo,42,54,xgb_all_unweighted,xgboost,all,32,1,0.7873563218390804,0.9766554872225526,0.1340699940919876,0.38883625596419713,0.7916666666666666,0.8275862068965517,0.6551724137931034,1.0,1.0,0.0,0.9508196721311475,0.5,1.0,0.0,0.90625,0.3021223104415353,0.6818181818181818,0.7586206896551724,0.5172413793103449,1.0,1.0,0.3021223104415353,0.6818181818181818,0.7586206896551724,0.5172413793103449,1.0,1.0
