protocol,model_a,model_b,paired_fold_count,delta_roc_auc,wilcoxon_p_roc_auc,delta_pr_auc,wilcoxon_p_pr_auc,delta_brier,wilcoxon_p_brier,delta_mcc_at_mcc,wilcoxon_p_mcc_at_mcc,delta_f1_at_f1,wilcoxon_p_f1_at_f1,delta_balanced_accuracy_at_balanced_accuracy,wilcoxon_p_balanced_accuracy_at_balanced_accuracy,caveat
extrapolation_grouped,knn_physics,svm_all,15,0.061040527823863135,0.00201416015625,0.011524581007395425,0.1353759765625,0.008191360898937424,0.48870849609375,0.10283828737026753,0.0067138671875,0.004138790336198172,0.18231443298387762,0.06178945212178231,0.00537109375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,knn_physics,svm_physics,15,0.004447033036072198,0.76153564453125,-0.008458399054485732,0.1688232421875,0.012156645069894646,0.12054443359375,0.059116742706322466,0.1876220703125,0.003765775814240868,0.2860033840207056,0.025984611135272676,0.063720703125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,knn_physics,xgb_all_class_paper_weighted,15,0.00571281691375641,0.7197265625,0.003379907205961167,0.67877197265625,0.02171660406647843,0.02557373046875,-0.017371210509417014,0.48870849609375,-0.0015314073689721487,0.463071015014588,-0.0016030473706404758,0.97796630859375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,knn_physics,xgb_all_focal_class_paper_weighted,15,0.21168306454664526,6.103515625e-05,0.11820584802461183,6.103515625e-05,-0.5284511651271708,6.103515625e-05,0.27719819049121497,0.0001220703125,-0.0028501253664393747,0.22491588401596185,0.16029290568491528,0.0001220703125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,knn_physics,xgb_all_unweighted,15,0.0021882661072743317,1.0,-0.000736478323864002,0.97796630859375,0.025813229315069536,0.01507568359375,-0.01247997085425369,0.7197265625,-0.0019225848377169821,0.272095182736126,0.0046464402679723925,0.7197265625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,knn_physics,xgb_physics_class_paper_weighted_monotone_o2,15,-0.011080349334589028,0.45428466796875,-0.006666602567224245,0.42120361328125,0.021602658860472062,0.00537109375,-0.02848619295029941,0.48870849609375,0.0008851954882974189,0.5146697234497355,-0.01103584262907898,0.67877197265625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,knn_physics,xgb_physics_focal_class_paper_weighted,15,0.2129064149347221,6.103515625e-05,0.11637507458718027,6.103515625e-05,-0.5202126905991761,6.103515625e-05,0.25622679894228295,6.103515625e-05,-0.0028501253664393747,0.22491588401596185,0.15543527865465498,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,knn_physics,xgb_physics_paper_bagging,15,-0.009350279613805338,0.76153564453125,-0.007195245426401834,0.45428466796875,0.035766526493020076,6.103515625e-05,-0.04246564919465393,0.207763671875,-8.645680530026864e-05,0.6948866023724733,-0.015455209812189825,0.5614013671875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,knn_physics,xgb_physics_unweighted,15,-0.017021807241395622,0.30279541015625,-0.008108928776157853,0.52447509765625,0.03875449938832444,0.00201416015625,-0.041936243576266956,0.15142822265625,-0.0003352933128951093,0.5076243443095237,-0.004219822424546549,0.846923828125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,mlp_all,mlp_physics,15,-0.037867520046109125,0.30279541015625,-0.012329352105143106,0.5994873046875,0.012583372990290324,0.22930908203125,-0.08854594943711355,0.083251953125,-0.003057935737152806,0.7531523647659145,-0.046744002670978876,0.1353759765625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,mlp_all,svm_all,15,0.01499279361989144,0.5994873046875,-0.00521701149236565,0.803955078125,0.028736844098109424,0.01806640625,0.037768098542118635,0.1688232421875,0.0008408953978028618,0.4235963177660037,0.01280745237967262,0.389404296875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,mlp_all,svm_physics,15,-0.0416007011678995,0.30279541015625,-0.025199991554246806,0.12054443359375,0.03270212826906665,0.00115966796875,-0.005953446121826423,0.803955078125,0.0004678808758455573,0.7221076526150257,-0.02299738860683701,0.33026123046875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,mlp_all,xgb_all_class_paper_weighted,15,-0.04033491729021529,0.1353759765625,-0.013361685293799908,0.389404296875,0.04226208726565043,0.00042724609375,-0.08244139933756589,0.00836181640625,-0.004829302307367459,0.3078214719088427,-0.05058504711275016,0.02557373046875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,mlp_all,xgb_all_focal_class_paper_weighted,15,0.1656353303426736,6.103515625e-05,0.10146425552485076,0.0001220703125,-0.5079056819279989,6.103515625e-05,0.21212800166306606,6.103515625e-05,-0.006148020304834686,0.06788915486182899,0.1113109059428056,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,mlp_all,xgb_all_unweighted,15,-0.043859468096697364,0.1688232421875,-0.017478070823625076,0.33026123046875,0.046358712514241535,0.0006103515625,-0.07755015968240257,0.0067138671875,-0.0052204797761122934,0.09948088075636449,-0.04433555947413729,0.041259765625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,mlp_all,xgb_physics_class_paper_weighted_monotone_o2,15,-0.05712808353856072,0.207763671875,-0.02340819506698532,0.389404296875,0.04214814205964406,6.103515625e-05,-0.0935563817784483,0.02557373046875,-0.002412699450097892,0.779434528427275,-0.060017842371188665,0.00537109375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,mlp_all,xgb_physics_focal_class_paper_weighted,15,0.16685868073075044,6.103515625e-05,0.09963348208741919,0.00018310546875,-0.4996672074000041,6.103515625e-05,0.19115661011413404,6.103515625e-05,-0.006148020304834686,0.06788915486182899,0.10645327891254525,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,mlp_all,xgb_physics_paper_bagging,15,-0.05539801381777703,0.10699462890625,-0.02393683792616291,0.30279541015625,0.05631200969219208,6.103515625e-05,-0.10753583802280282,0.00201416015625,-0.0033843517436955794,0.2860033840207056,-0.0644372095542995,0.00335693359375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,mlp_all,xgb_physics_unweighted,15,-0.06306954144536732,0.05535888671875,-0.024850521275918927,0.22930908203125,0.05929998258749644,0.00018310546875,-0.10700643240441585,0.00836181640625,-0.00363318825129042,0.6784023758521882,-0.05320182216665623,0.02154541015625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,mlp_physics,svm_all,15,0.05286031366600056,0.012451171875,0.007112340612777457,0.638671875,0.016153471107819103,0.1688232421875,0.12631404797923218,0.0008544921875,0.003898831134955668,0.5939546753269146,0.0595514550506515,0.0042724609375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,mlp_physics,svm_physics,15,-0.003733181121790374,0.5994873046875,-0.0128706394491037,0.25238037109375,0.02011875527877632,0.072998046875,0.08259250331528714,0.012451171875,0.003525816612998363,0.47690655496758394,0.023746614064141868,0.207763671875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,mlp_physics,xgb_all_class_paper_weighted,15,-0.002467397244106162,0.890380859375,-0.0010323331886568014,0.890380859375,0.029678714275360108,0.0067138671875,0.00610455009954766,0.846923828125,-0.0017713665702146534,0.6496440323317323,-0.0038410444417712832,0.93408203125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,mlp_physics,xgb_all_focal_class_paper_weighted,15,0.20350285038878269,6.103515625e-05,0.11379360762999387,6.103515625e-05,-0.5204890549182892,6.103515625e-05,0.30067395110017964,6.103515625e-05,-0.0030900845676818797,0.06788915486182899,0.1580549086137845,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,mlp_physics,xgb_all_unweighted,15,-0.00599194805058824,0.638671875,-0.00514871871848197,0.76153564453125,0.03377533952395121,0.00335693359375,0.010995789754710984,0.7197265625,-0.002162544038959487,0.33053567270784123,0.002408443196841585,0.846923828125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,mlp_physics,xgb_physics_class_paper_weighted_monotone_o2,15,-0.019260563492451598,0.1353759765625,-0.011078842961842214,0.22930908203125,0.02956476906935374,0.00201416015625,-0.005010432341334736,0.5994873046875,0.000645236287054914,0.5939546753269146,-0.013273839700209789,0.45428466796875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,mlp_physics,xgb_physics_focal_class_paper_weighted,15,0.20472620077685955,6.103515625e-05,0.1119628341925623,6.103515625e-05,-0.5122505803902944,6.103515625e-05,0.27970255955124756,6.103515625e-05,-0.0030900845676818797,0.06788915486182899,0.15319728158352416,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,mlp_physics,xgb_physics_paper_bagging,15,-0.01753049377166791,0.1688232421875,-0.011607485821019803,0.27685546875,0.04372863670190175,0.00018310546875,-0.018989888585689268,0.42120361328125,-0.0003264160065427735,0.6566419342620566,-0.017693206883320635,0.27685546875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,mlp_physics,xgb_physics_unweighted,15,-0.025202021399258194,0.063720703125,-0.012521169170775821,0.15142822265625,0.04671660959720612,0.00018310546875,-0.018460482967302284,0.5614013671875,-0.0005752525141376142,0.6744240722352938,-0.006457819495677356,0.67877197265625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,svm_all,svm_physics,15,-0.05659349478779094,0.0067138671875,-0.019982980061881157,0.063720703125,0.003965284170957223,0.02154541015625,-0.04372154466394506,0.638671875,-0.00037301452195730443,0.7221076526150257,-0.03580484098650962,0.15142822265625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,svm_all,xgb_all_class_paper_weighted,15,-0.05532771091010672,0.00335693359375,-0.008144673801434259,0.5614013671875,0.013525243167541006,0.0001220703125,-0.12020949787968453,0.00262451171875,-0.0056701977051703215,0.6001794871405539,-0.06339249949242279,0.012451171875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,svm_all,xgb_all_focal_class_paper_weighted,15,0.15064253672278216,6.103515625e-05,0.1066812670172164,6.103515625e-05,-0.5366425260261084,6.103515625e-05,0.1743599031209474,0.0001220703125,-0.006988915702637547,0.007685794055213263,0.09850345356313298,0.0001220703125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,svm_all,xgb_all_unweighted,15,-0.0588522617165888,0.00115966796875,-0.012261059331259427,0.1353759765625,0.017621868416132114,0.0006103515625,-0.11531825822452121,0.00201416015625,-0.006061375173915155,0.30279541015625,-0.05714301185380991,0.00335693359375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,svm_all,xgb_physics_class_paper_weighted_monotone_o2,15,-0.07212087715845215,0.00262451171875,-0.01819118357461967,0.22930908203125,0.01341129796153464,0.0067138671875,-0.13132448032056696,0.00537109375,-0.003253594847900754,0.9374729223624751,-0.07282529475086127,0.00201416015625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,svm_all,xgb_physics_focal_class_paper_weighted,15,0.15186588711085897,6.103515625e-05,0.10485049357978486,6.103515625e-05,-0.5284040514981135,6.103515625e-05,0.15338851157201536,6.103515625e-05,-0.006988915702637547,0.007685794055213263,0.09364582653287266,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,svm_all,xgb_physics_paper_bagging,15,-0.07039080743766847,0.00262451171875,-0.01871982643379726,0.072998046875,0.027575165594082664,0.00042724609375,-0.14530393656492144,0.00115966796875,-0.004225247141498441,0.31089682851661204,-0.07724466193397213,0.00262451171875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,svm_all,xgb_physics_unweighted,15,-0.07806233506525875,0.0008544921875,-0.019633509783553278,0.10699462890625,0.030563138489387024,6.103515625e-05,-0.14477453094653445,0.00335693359375,-0.004474083649093282,0.9291527647091152,-0.06600927454632885,0.0042724609375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,svm_physics,xgb_all_class_paper_weighted,15,0.0012657838776842123,0.93408203125,0.0118383062604469,0.063720703125,0.009559958996583785,0.0006103515625,-0.07648795321573948,0.02154541015625,-0.005297183183213016,0.15781136896845493,-0.027587658505913153,0.0946044921875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,svm_physics,xgb_all_focal_class_paper_weighted,15,0.2072360315105731,6.103515625e-05,0.12666424707909757,6.103515625e-05,-0.5406078101970656,6.103515625e-05,0.21808144778489247,6.103515625e-05,-0.006615901180680243,0.028401837044201694,0.1343082945496426,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,svm_physics,xgb_all_unweighted,15,-0.0022587669287978656,0.76153564453125,0.007721920730621731,0.389404296875,0.013656584245174888,0.00115966796875,-0.07159671356057615,0.072998046875,-0.0056883606519578505,0.24549352944751968,-0.021338170867300284,0.33026123046875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,svm_physics,xgb_physics_class_paper_weighted_monotone_o2,15,-0.015527382370661225,0.1876220703125,0.0017917964872614877,0.7197265625,0.009446013790577416,0.0301513671875,-0.08760293565662187,0.0301513671875,-0.002880580325943449,0.9374729223624751,-0.03702045376435166,0.0301513671875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,svm_physics,xgb_physics_focal_class_paper_weighted,15,0.20845938189864993,6.103515625e-05,0.124833473641666,6.103515625e-05,-0.5323693356690707,6.103515625e-05,0.19711005623596042,6.103515625e-05,-0.006615901180680243,0.028401837044201694,0.12945066751938225,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,svm_physics,xgb_physics_paper_bagging,15,-0.013797312649877536,0.1688232421875,0.001263153628083898,1.0,0.023609881423125433,0.0006103515625,-0.10158239190097638,0.00537109375,-0.003852232619541137,0.421578895217645,-0.0414398209474625,0.01806640625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,svm_physics,xgb_physics_unweighted,15,-0.02146884027746782,0.04791259765625,0.00034947027832787914,1.0,0.026597854318429797,6.103515625e-05,-0.10105298628258944,0.012451171875,-0.004101069127135978,0.5937116848746409,-0.030204433559819225,0.04791259765625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,xgb_all_class_paper_weighted,xgb_all_focal_class_paper_weighted,15,0.20597024763288888,6.103515625e-05,0.11482594081865066,6.103515625e-05,-0.5501677691936493,6.103515625e-05,0.29456940100063195,6.103515625e-05,-0.0013187179974672263,0.38818640520827785,0.16189595305555576,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,xgb_all_class_paper_weighted,xgb_all_unweighted,15,-0.0035245508064820777,0.76153564453125,-0.004116385529825169,0.359130859375,0.004096625248591105,0.25238037109375,0.004891239655163322,0.638671875,-0.0003911774687448336,0.22089889066779878,0.006249487638612868,0.1876220703125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,xgb_all_class_paper_weighted,xgb_physics_class_paper_weighted_monotone_o2,15,-0.016793166248345436,0.33026123046875,-0.010046509773185412,0.30279541015625,-0.000113945206006368,1.0,-0.0111149824408824,0.67877197265625,0.0024166028572695673,0.15781136896845493,-0.009432795258438506,0.76153564453125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,xgb_all_class_paper_weighted,xgb_physics_focal_class_paper_weighted,15,0.20719359802096574,6.103515625e-05,0.11299516738121908,6.103515625e-05,-0.5419292946656545,6.103515625e-05,0.2735980094516999,6.103515625e-05,-0.0013187179974672263,0.38818640520827785,0.15703832602529547,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,xgb_all_class_paper_weighted,xgb_physics_paper_bagging,15,-0.015063096527561748,0.1876220703125,-0.010575152632363001,0.083251953125,0.014049922426541647,0.01507568359375,-0.02509443868523693,0.1353759765625,0.00144495056367188,0.4703377962613965,-0.01385216244154935,0.30279541015625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,xgb_all_class_paper_weighted,xgb_physics_unweighted,15,-0.022734624155152032,0.10699462890625,-0.01148883598211902,0.207763671875,0.01703789532184601,0.00030517578125,-0.024565033066849946,0.45428466796875,0.0011961140560770394,0.5067455281526702,-0.002616775053906073,0.76153564453125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,xgb_all_focal_class_paper_weighted,xgb_all_unweighted,15,-0.20949479843937094,6.103515625e-05,-0.11894232634847583,6.103515625e-05,0.5542643944422404,6.103515625e-05,-0.28967816134546864,6.103515625e-05,0.0009275405287223926,1.0,-0.15564646541694285,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,xgb_all_focal_class_paper_weighted,xgb_physics_class_paper_weighted_monotone_o2,15,-0.22276341388123425,6.103515625e-05,-0.12487245059183606,0.0001220703125,0.5500538239876429,6.103515625e-05,-0.30568438344151433,6.103515625e-05,0.003735320854736794,0.017290280592906253,-0.17132874831399422,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,xgb_all_focal_class_paper_weighted,xgb_physics_focal_class_paper_weighted,15,0.0012233503880768567,0.6378701798979456,-0.0018307734374315653,0.2845026979112075,0.008238474527994791,0.6464622026641696,-0.020971391548932048,0.23672357063785732,0.0,1.0,-0.004857627030260325,0.3104944343172349,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,xgb_all_focal_class_paper_weighted,xgb_physics_paper_bagging,15,-0.22103334416045062,6.103515625e-05,-0.1254010934510137,6.103515625e-05,0.564217691620191,6.103515625e-05,-0.31966383968586887,6.103515625e-05,0.002763668561139106,0.2845026979112075,-0.17574811549710506,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,xgb_all_focal_class_paper_weighted,xgb_physics_unweighted,15,-0.22870487178804086,6.103515625e-05,-0.1263147768007697,6.103515625e-05,0.5672056645154953,6.103515625e-05,-0.3191344340674819,6.103515625e-05,0.0025148320535442656,0.027991815485665747,-0.16451272810946183,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,xgb_all_unweighted,xgb_physics_class_paper_weighted_monotone_o2,15,-0.01326861544186336,0.30279541015625,-0.005930124243360243,0.33026123046875,-0.004210570454597473,0.48870849609375,-0.016006222096045724,0.5614013671875,0.002807780326014401,0.04132685891250041,-0.015682282897051373,0.27685546875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,xgb_all_unweighted,xgb_physics_focal_class_paper_weighted,15,0.2107181488274478,6.103515625e-05,0.11711155291104428,6.103515625e-05,-0.5460259199142456,6.103515625e-05,0.26870676979653657,6.103515625e-05,-0.0009275405287223926,1.0,0.15078883838668253,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,xgb_all_unweighted,xgb_physics_paper_bagging,15,-0.01153854572107967,0.30279541015625,-0.006458767102537832,0.30279541015625,0.009953297177950541,0.083251953125,-0.029985678340400244,0.27685546875,0.0018361280324167136,0.389404296875,-0.02010165008016222,0.072998046875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,xgb_all_unweighted,xgb_physics_unweighted,15,-0.019210073348669955,0.0946044921875,-0.007372450452293852,0.22930908203125,0.012941270073254903,0.00537109375,-0.02945627272201327,0.42120361328125,0.001587291524821873,0.22930908203125,-0.008866262692518941,0.1688232421875,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,xgb_physics_class_paper_weighted_monotone_o2,xgb_physics_focal_class_paper_weighted,15,0.2239867642693111,6.103515625e-05,0.12304167715440449,6.103515625e-05,-0.5418153494596482,6.103515625e-05,0.28471299189258226,6.103515625e-05,-0.003735320854736794,0.017290280592906253,0.1664711212837339,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,xgb_physics_class_paper_weighted_monotone_o2,xgb_physics_paper_bagging,15,0.0017300697207836891,0.97796630859375,-0.0005286428591775897,0.846923828125,0.014163867632548014,0.0006103515625,-0.013979456244354527,0.5614013671875,-0.0009716522935976875,0.18231443298387762,-0.004419367183110845,0.7197265625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,xgb_physics_class_paper_weighted_monotone_o2,xgb_physics_unweighted,15,-0.005941457906806595,0.5994873046875,-0.0014423262089336085,0.97796630859375,0.017151840527852378,0.00537109375,-0.013450050625967547,0.27685546875,-0.0012204888011925282,0.20262160771231197,0.0068160202045324325,0.93408203125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,xgb_physics_focal_class_paper_weighted,xgb_physics_paper_bagging,15,-0.22225669454852745,6.103515625e-05,-0.1235703200135821,6.103515625e-05,0.5559792170921961,6.103515625e-05,-0.29869244813693674,6.103515625e-05,0.002763668561139106,0.2845026979112075,-0.1708904884668448,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,xgb_physics_focal_class_paper_weighted,xgb_physics_unweighted,15,-0.22992822217611772,6.103515625e-05,-0.12448400336333816,6.103515625e-05,0.5589671899875005,6.103515625e-05,-0.2981630425185499,6.103515625e-05,0.0025148320535442656,0.027991815485665747,-0.15965510107920147,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
extrapolation_grouped,xgb_physics_paper_bagging,xgb_physics_unweighted,15,-0.007671527627590284,0.27685546875,-0.000913683349756019,0.638671875,0.002987972895304362,0.359130859375,0.00052940561838698,0.803955078125,-0.00024883650759484067,0.8588630128278887,0.011235387387643276,0.76153564453125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,decision_tree_all,decision_tree_physics,3,0.02571099811851781,0.25,0.009206537933315015,0.25,-0.01828417283179795,0.25,0.06974678634526967,0.25,0.004945195932283153,0.75,0.02777574154166033,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,decision_tree_all,knn_all,3,0.03713983610890829,0.25,0.0077370346779579435,0.25,-0.033563391032046135,0.25,0.09612434269207437,0.25,0.01716006763287618,0.25,0.05274814128664951,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,decision_tree_all,knn_physics,3,0.03454974376745142,0.25,0.00674873572240738,0.25,-0.03314289975195144,0.25,0.0894540761959758,0.25,0.018198896513508034,0.25,0.04089835775706008,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,decision_tree_all,mlp_all,3,-0.008884283293015863,0.5,-0.017493492222078005,0.25,-0.004493263270024371,0.5,-0.011220116337799254,0.25,0.009760352182855167,0.25,-0.005421200994275566,0.5,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,decision_tree_all,mlp_physics,3,0.03118551147659702,0.25,-0.0021899891580784425,0.5,-0.022550778493845375,0.25,0.0959467492039094,0.25,0.01513171145410778,0.25,0.0402297318610236,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,decision_tree_all,svm_all,3,-0.01411555899124121,0.25,-0.018511821416298774,0.25,0.0004468931470309097,1.0,-0.0022998468768700895,1.0,0.008909516773123571,0.25,-0.006467456133920635,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,decision_tree_all,svm_physics,3,0.019123589166039106,0.25,-0.003965208331481396,0.5,-0.016016519649717342,0.25,0.09367561538497922,0.25,0.01585086245646698,0.25,0.04597080703812062,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,decision_tree_all,xgb_all_class_paper_weighted,3,-0.051982886731219015,0.25,-0.03241630052306843,0.25,0.03348747203194707,0.25,-0.0793305682527869,0.25,-0.006523558008136569,0.5,-0.04185575895703242,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,decision_tree_all,xgb_all_focal_class_paper_weighted,3,0.38021489325309826,0.25,0.18970603788148768,0.25,-0.6043235082482933,0.25,0.6083533564944896,0.25,0.022474616143357735,0.25,0.319929716533719,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,decision_tree_all,xgb_all_unweighted,3,-0.0534711902207354,0.25,-0.03317256992890923,0.25,0.04723056713187306,0.25,-0.08005828799541952,0.25,-0.010394545617617693,0.25,-0.04468020356437578,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,decision_tree_all,xgb_physics_class_paper_weighted_monotone_o2,3,-0.02721374037323095,0.25,-0.02373787336952053,0.25,0.018226996654705296,0.25,-0.02514520714864558,0.25,-0.0034932229056254074,0.75,-0.018199508193443847,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,decision_tree_all,xgb_physics_focal_class_paper_weighted,3,0.3583912549952575,0.25,0.18303941104408625,0.25,-0.6032086431041995,0.25,0.5315184720583882,0.25,0.022474616143357735,0.25,0.3041781343782557,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,decision_tree_all,xgb_physics_paper_bagging,3,-0.012867161138840935,0.25,-0.01787511603977528,0.25,0.025845287337339012,0.25,0.001339574078819572,1.0,0.00517123925877135,0.5,0.0035641536551179374,0.75,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,decision_tree_all,xgb_physics_unweighted,3,-0.03213735930533993,0.25,-0.025232849580240413,0.25,0.034866408104137665,0.25,-0.02952167249866681,0.5,-0.008483639195577855,0.25,-0.016111440611137378,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,decision_tree_physics,knn_all,3,0.01142883799039048,0.5,-0.0014695032553570704,1.0,-0.015279218200248182,0.25,0.026377556346804703,0.75,0.012214871700593025,0.25,0.024972399744989177,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,decision_tree_physics,knn_physics,3,0.00883874564893361,0.5,-0.0024578022109076336,0.5,-0.014858726920153489,0.5,0.019707289850706133,1.0,0.013253700581224881,0.25,0.013122616215399749,0.75,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,decision_tree_physics,mlp_all,3,-0.034595281411533674,0.25,-0.026700030155393017,0.25,0.013790909561773581,0.25,-0.08096690268306893,0.25,0.004815156250572013,0.5,-0.03319694253593589,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,decision_tree_physics,mlp_physics,3,0.00547451335807921,0.75,-0.011396527091393457,0.25,-0.0042666056620474235,0.75,0.026199962858639736,0.5,0.010186515521824627,0.25,0.012453990319363265,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,decision_tree_physics,svm_all,3,-0.03982655710975902,0.25,-0.02771835934961379,0.25,0.01873106597882886,0.25,-0.07204663322213976,0.25,0.0039643208408404185,0.75,-0.03424319767558096,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_holdout,decision_tree_physics,svm_physics,3,-0.006587408952478706,0.5,-0.01317174626479641,0.25,0.002267653182080609,1.0,0.023928829039709554,0.5,0.010905666524183824,0.25,0.01819506549646029,0.25,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
